,mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_colsample_bytree,param_learning_rate,param_max_depth,param_n_estimators,param_subsample,params,split0_test_accuracy,split1_test_accuracy,split2_test_accuracy,split3_test_accuracy,split4_test_accuracy,mean_test_accuracy,std_test_accuracy,rank_test_accuracy,split0_test_roc_auc,split1_test_roc_auc,split2_test_roc_auc,split3_test_roc_auc,split4_test_roc_auc,mean_test_roc_auc,std_test_roc_auc,rank_test_roc_auc
0,0.021961259841918945,0.007756204556093606,0.006250810623168945,0.007655648360057913,0.7,0.01,3,150,0.7,"{'colsample_bytree': 0.7, 'learning_rate': 0.01, 'max_depth': 3, 'n_estimators': 150, 'subsample': 0.7}",0.3333333333333333,0.2916666666666667,0.2916666666666667,0.25,0.20833333333333334,0.275,0.04249182927993987,1,,,,,,,,1
1,0.020760297775268555,0.009793280044889505,0.006252384185791016,0.007657576469128783,0.7,0.01,3,150,0.8,"{'colsample_bytree': 0.7, 'learning_rate': 0.01, 'max_depth': 3, 'n_estimators': 150, 'subsample': 0.8}",0.3333333333333333,0.2916666666666667,0.25,0.25,0.20833333333333334,0.26666666666666666,0.04249182927993987,7,,,,,,,,1
2,0.026106739044189455,0.011851448017575157,0.007154607772827148,0.007110365410263422,0.7,0.01,3,150,0.9,"{'colsample_bytree': 0.7, 'learning_rate': 0.01, 'max_depth': 3, 'n_estimators': 150, 'subsample': 0.9}",0.3333333333333333,0.2916666666666667,0.25,0.25,0.20833333333333334,0.26666666666666666,0.04249182927993987,7,,,,,,,,1
3,0.030595159530639647,0.0017308217315626787,0.003127908706665039,0.006255817413330078,0.7,0.01,3,300,0.7,"{'colsample_bytree': 0.7, 'learning_rate': 0.01, 'max_depth': 3, 'n_estimators': 300, 'subsample': 0.7}",0.3333333333333333,0.2916666666666667,0.20833333333333334,0.2916666666666667,0.25,0.275,0.042491829279939865,1,,,,,,,,1
4,0.047199440002441403,0.00016264582054324232,0.0,0.0,0.7,0.01,3,300,0.8,"{'colsample_bytree': 0.7, 'learning_rate': 0.01, 'max_depth': 3, 'n_estimators': 300, 'subsample': 0.8}",0.3333333333333333,0.2916666666666667,0.16666666666666666,0.2916666666666667,0.25,0.26666666666666666,0.056519416526043906,7,,,,,,,,1
5,0.037514352798461915,0.007658510232421441,0.006252288818359375,0.007657458664744623,0.7,0.01,3,300,0.9,"{'colsample_bytree': 0.7, 'learning_rate': 0.01, 'max_depth': 3, 'n_estimators': 300, 'subsample': 0.9}",0.3333333333333333,0.2916666666666667,0.125,0.2916666666666667,0.25,0.25833333333333336,0.07168604389202189,19,,,,,,,,1
6,0.015625810623168944,7.62939453125e-07,0.003124856948852539,0.006249713897705078,0.7,0.01,5,150,0.7,"{'colsample_bytree': 0.7, 'learning_rate': 0.01, 'max_depth': 5, 'n_estimators': 150, 'subsample': 0.7}",0.2916666666666667,0.2916666666666667,0.25,0.2916666666666667,0.20833333333333334,0.26666666666666666,0.03333333333333334,7,,,,,,,,1
7,0.029024791717529298,0.011503533119465387,0.0,0.0,0.7,0.01,5,150,0.8,"{'colsample_bytree': 0.7, 'learning_rate': 0.01, 'max_depth': 5, 'n_estimators': 150, 'subsample': 0.8}",0.2916666666666667,0.25,0.125,0.2916666666666667,0.20833333333333334,0.23333333333333334,0.062360956446232366,37,,,,,,,,1
8,0.024526214599609374,0.007512162686338494,0.0031250476837158202,0.006250095367431641,0.7,0.01,5,150,0.9,"{'colsample_bytree': 0.7, 'learning_rate': 0.01, 'max_depth': 5, 'n_estimators': 150, 'subsample': 0.9}",0.2916666666666667,0.25,0.125,0.2916666666666667,0.25,0.2416666666666667,0.06123724356957946,25,,,,,,,,1
9,0.037500858306884766,0.00765512264928863,0.0062503814697265625,0.00765512264928863,0.7,0.01,5,300,0.7,"{'colsample_bytree': 0.7, 'learning_rate': 0.01, 'max_depth': 5, 'n_estimators': 300, 'subsample': 0.7}",0.2916666666666667,0.2916666666666667,0.125,0.2916666666666667,0.20833333333333334,0.24166666666666664,0.06666666666666668,28,,,,,,,,1
