,mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_batch_size,param_learning_rate,params,split0_test_accuracy,split1_test_accuracy,split2_test_accuracy,split3_test_accuracy,split4_test_accuracy,mean_test_accuracy,std_test_accuracy,rank_test_accuracy,split0_test_roc_auc,split1_test_roc_auc,split2_test_roc_auc,split3_test_roc_auc,split4_test_roc_auc,mean_test_roc_auc,std_test_roc_auc,rank_test_roc_auc
0,0.29771060943603517,0.01359544730097255,0.0,0.0,8,0.001,"{'batch_size': 8, 'learning_rate': 0.001}",,,,,,,,9,,,,,,,,1
1,0.2967987537384033,0.016904441009907737,0.0,0.0,8,0.01,"{'batch_size': 8, 'learning_rate': 0.01}",,,,,,,,9,,,,,,,,1
2,0.12454242706298828,0.15070056896147374,0.0,0.0,8,0.1,"{'batch_size': 8, 'learning_rate': 0.1}",,,,,,,,9,,,,,,,,1
3,0.0014000415802001953,0.0004899404784678374,0.0,0.0,8,1.0,"{'batch_size': 8, 'learning_rate': 1.0}",,,,,,,,9,,,,,,,,1
4,0.0018000125885009766,0.0004000432265794207,0.0,0.0,16,0.001,"{'batch_size': 16, 'learning_rate': 0.001}",,,,,,,,9,,,,,,,,1
5,0.0014002799987792968,0.0007991555820461946,0.0,0.0,16,0.01,"{'batch_size': 16, 'learning_rate': 0.01}",,,,,,,,9,,,,,,,,1
6,0.0015999794006347657,0.0004896483663515566,0.0,0.0,16,0.1,"{'batch_size': 16, 'learning_rate': 0.1}",,,,,,,,9,,,,,,,,1
7,0.0010002613067626952,5.135693366178993e-07,0.0,0.0,16,1.0,"{'batch_size': 16, 'learning_rate': 1.0}",,,,,,,,9,,,,,,,,1
8,6.562841463088989,0.2518318177114536,0.1687321662902832,0.044936691191277536,32,0.001,"{'batch_size': 32, 'learning_rate': 0.001}",0.9166666666666666,1.0,1.0,1.0,1.0,0.9833333333333332,0.03333333333333335,5,,,,,,,,1
9,4.270980644226074,0.6183854628307281,0.3189981937408447,0.04751763181327894,32,0.01,"{'batch_size': 32, 'learning_rate': 0.01}",0.9166666666666666,0.9583333333333334,1.0,1.0,0.9583333333333334,0.9666666666666666,0.03118047822311619,8,,,,,,,,1
10,3.736063528060913,0.8892373136389341,0.08442101478576661,0.10627946456835692,32,0.1,"{'batch_size': 32, 'learning_rate': 0.1}",1.0,1.0,1.0,1.0,1.0,1.0,0.0,1,,,,,,,,1
11,1.4598237037658692,0.034516154100624044,0.0020771026611328125,0.0004128687863752882,32,1.0,"{'batch_size': 32, 'learning_rate': 1.0}",1.0,1.0,1.0,1.0,1.0,1.0,0.0,1,,,,,,,,1
12,7.018168306350708,0.38257427983002035,0.002000284194946289,1.0598235497900422e-06,64,0.001,"{'batch_size': 64, 'learning_rate': 0.001}",0.9166666666666666,1.0,1.0,1.0,1.0,0.9833333333333332,0.03333333333333335,5,,,,,,,,1
13,6.29210901260376,1.2447867311555785,0.002199745178222656,0.0003996610748151288,64,0.01,"{'batch_size': 64, 'learning_rate': 0.01}",0.9166666666666666,0.9583333333333334,1.0,1.0,1.0,0.975,0.03333333333333334,7,,,,,,,,1
14,5.1616926193237305,1.52207556408254,0.0014001846313476563,0.0004898235616868641,64,0.1,"{'batch_size': 64, 'learning_rate': 0.1}",1.0,1.0,1.0,1.0,1.0,1.0,0.0,1,,,,,,,,1
15,1.9572907924652099,0.4423445445004296,0.0023983001708984377,0.0008002289855110386,64,1.0,"{'batch_size': 64, 'learning_rate': 1.0}",0.9583333333333334,1.0,1.0,1.0,1.0,0.9916666666666668,0.016666666666666653,4,,,,,,,,1
