,mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_batch_size,param_learning_rate,param_max_vmap,param_temperature,param_visible_qubits,params,split0_test_accuracy,split1_test_accuracy,split2_test_accuracy,split3_test_accuracy,split4_test_accuracy,mean_test_accuracy,std_test_accuracy,rank_test_accuracy,split0_test_roc_auc,split1_test_roc_auc,split2_test_roc_auc,split3_test_roc_auc,split4_test_roc_auc,mean_test_roc_auc,std_test_roc_auc,rank_test_roc_auc
13,6.891445064544678,0.7142890904042561,0.6287435054779053,0.04573541829477659,32,0.01,32,10.0,half,"{'batch_size': 32, 'learning_rate': 0.01, 'max_vmap': 32, 'temperature': 10.0, 'visible_qubits': 'half'}",0.6973684210526315,0.7113062568605928,0.7058177826564215,0.7058177826564215,0.703622392974753,0.7047865272401641,0.004494827199971736,21,,,,,,,,1
14,14.300639152526855,0.30155064989779673,1.1754516124725343,0.10617832289456923,32,0.01,32,10.0,full,"{'batch_size': 32, 'learning_rate': 0.01, 'max_vmap': 32, 'temperature': 10.0, 'visible_qubits': 'full'}",0.7039473684210527,0.7156970362239298,0.721185510428101,0.7135016465422612,0.712403951701427,0.7133471026633543,0.005589834441178913,9,,,,,,,,1
15,3.540226173400879,0.2780303036304726,0.6049070358276367,0.030801078404520673,32,0.01,32,100.0,single,"{'batch_size': 32, 'learning_rate': 0.01, 'max_vmap': 32, 'temperature': 100.0, 'visible_qubits': 'single'}",0.6962719298245614,0.7102085620197585,0.7069154774972558,0.7091108671789242,0.703622392974753,0.7052258458990506,0.0050103768235876325,18,,,,,,,,1
16,3.565997314453125,0.2835772473739773,0.6097620010375977,0.02766987927267449,32,0.01,32,100.0,half,"{'batch_size': 32, 'learning_rate': 0.01, 'max_vmap': 32, 'temperature': 100.0, 'visible_qubits': 'half'}",0.6962719298245614,0.7102085620197585,0.7069154774972558,0.7091108671789242,0.703622392974753,0.7052258458990506,0.0050103768235876325,18,,,,,,,,1
17,6.276235580444336,0.5837799336645417,1.110202693939209,0.03401830655614619,32,0.01,32,100.0,full,"{'batch_size': 32, 'learning_rate': 0.01, 'max_vmap': 32, 'temperature': 100.0, 'visible_qubits': 'full'}",0.6644736842105263,0.6948408342480791,0.7058177826564215,0.7025246981339188,0.703622392974753,0.6942558784447397,0.015343427708237066,27,,,,,,,,1
18,5.371000480651856,0.9070632459550376,0.5788417339324952,0.020666506218328298,32,0.1,32,1.0,single,"{'batch_size': 32, 'learning_rate': 0.1, 'max_vmap': 32, 'temperature': 1.0, 'visible_qubits': 'single'}",0.6951754385964912,0.9989023051591658,0.7003293084522503,0.7047200878155873,0.70801317233809,0.761428062472317,0.11881534305858689,2,,,,,,,,1
19,5.328710412979126,0.9203698265002234,0.5917142391204834,0.04300772388705476,32,0.1,32,1.0,half,"{'batch_size': 32, 'learning_rate': 0.1, 'max_vmap': 32, 'temperature': 1.0, 'visible_qubits': 'half'}",0.6951754385964912,0.9989023051591658,0.7003293084522503,0.7047200878155873,0.70801317233809,0.761428062472317,0.11881534305858689,2,,,,,,,,1
20,6.709866857528686,0.5128172373819835,1.120345115661621,0.026147410194109846,32,0.1,32,1.0,full,"{'batch_size': 32, 'learning_rate': 0.1, 'max_vmap': 32, 'temperature': 1.0, 'visible_qubits': 'full'}",0.9989035087719298,0.9989023051591658,0.7387486278814489,0.7574094401756312,0.7343578485181119,0.8456643461012575,0.12535800628509325,1,,,,,,,,1
21,5.859524059295654,0.6436925941671215,0.6132639884948731,0.02629409460170132,32,0.1,32,10.0,single,"{'batch_size': 32, 'learning_rate': 0.1, 'max_vmap': 32, 'temperature': 10.0, 'visible_qubits': 'single'}",0.694078947368421,0.70801317233809,0.7014270032930845,0.6959385290889133,0.7058177826564215,0.7010550869489861,0.005405223995981886,23,,,,,,,,1
22,6.016505384445191,0.7186318531666054,0.6155787944793701,0.07566231350040264,32,0.1,32,10.0,half,"{'batch_size': 32, 'learning_rate': 0.1, 'max_vmap': 32, 'temperature': 10.0, 'visible_qubits': 'half'}",0.694078947368421,0.70801317233809,0.7014270032930845,0.6959385290889133,0.7058177826564215,0.7010550869489861,0.005405223995981886,23,,,,,,,,1
23,10.096455574035645,0.5972458241590598,1.138962173461914,0.03993944446508929,32,0.1,32,10.0,full,"{'batch_size': 32, 'learning_rate': 0.1, 'max_vmap': 32, 'temperature': 10.0, 'visible_qubits': 'full'}",0.7324561403508771,0.7409440175631175,0.7376509330406147,0.7266739846322722,0.7288693743139407,0.7333188899801645,0.0053217752940754445,4,,,,,,,,1
24,6.9632843971252445,3.384294802364915,0.5850444316864014,0.07852109134294884,32,0.1,32,100.0,single,"{'batch_size': 32, 'learning_rate': 0.1, 'max_vmap': 32, 'temperature': 100.0, 'visible_qubits': 'single'}",0.6567982456140351,0.7102085620197585,0.7047200878155873,0.703622392974753,0.703622392974753,0.6957943362797774,0.019650399357837207,25,,,,,,,,1
25,6.343146181106567,2.7049833918831037,0.4902793884277344,0.1202283303361806,32,0.1,32,100.0,half,"{'batch_size': 32, 'learning_rate': 0.1, 'max_vmap': 32, 'temperature': 100.0, 'visible_qubits': 'half'}",0.6567982456140351,0.7102085620197585,0.7047200878155873,0.703622392974753,0.703622392974753,0.6957943362797774,0.019650399357837207,25,,,,,,,,1
26,9.14911379814148,3.074895919751911,0.5989738464355469,0.03465423337125448,32,0.1,32,100.0,full,"{'batch_size': 32, 'learning_rate': 0.1, 'max_vmap': 32, 'temperature': 100.0, 'visible_qubits': 'full'}",0.6699561403508771,0.716794731064764,0.7156970362239298,0.7178924259055982,0.703622392974753,0.7047925453039844,0.018163213501836348,20,,,,,,,,1
