,mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_batch_size,param_learning_rate,param_max_vmap,param_n_layers,param_observable_type,params,split0_test_accuracy,split1_test_accuracy,split2_test_accuracy,split3_test_accuracy,split4_test_accuracy,mean_test_accuracy,std_test_accuracy,rank_test_accuracy,split0_test_roc_auc,split1_test_roc_auc,split2_test_roc_auc,split3_test_roc_auc,split4_test_roc_auc,mean_test_roc_auc,std_test_roc_auc,rank_test_roc_auc
13,13.186505556106567,0.390872000250772,0.7448778629302979,0.029029810924154582,32,0.01,1,1,half,"{'batch_size': 32, 'learning_rate': 0.01, 'max_vmap': 1, 'n_layers': 1, 'observable_type': 'half'}",0.0010964912280701754,0.0010976948408342481,0.0021953896816684962,0.0021953896816684962,0.0021953896816684962,0.0017560710227819826,0.0005380534090005714,25,,,,,,,,1
14,13.075295066833496,0.5326298613065176,0.7342587471008301,0.06947395822123084,32,0.01,1,1,full,"{'batch_size': 32, 'learning_rate': 0.01, 'max_vmap': 1, 'n_layers': 1, 'observable_type': 'full'}",0.0010964912280701754,0.0010976948408342481,0.0021953896816684962,0.0021953896816684962,0.0021953896816684962,0.0017560710227819826,0.0005380534090005714,25,,,,,,,,1
15,14.739619779586793,1.2521404823147164,0.9516419410705567,0.030548115691887402,32,0.01,1,5,single,"{'batch_size': 32, 'learning_rate': 0.01, 'max_vmap': 1, 'n_layers': 5, 'observable_type': 'single'}",0.0010964912280701754,0.0010976948408342481,0.0021953896816684962,0.0021953896816684962,0.0021953896816684962,0.0017560710227819826,0.0005380534090005714,25,,,,,,,,1
16,14.641230630874634,0.4678769377538862,1.0610631465911866,0.16528212080333257,32,0.01,1,5,half,"{'batch_size': 32, 'learning_rate': 0.01, 'max_vmap': 1, 'n_layers': 5, 'observable_type': 'half'}",0.0010964912280701754,0.0010976948408342481,0.0021953896816684962,0.0021953896816684962,0.0021953896816684962,0.0017560710227819826,0.0005380534090005714,25,,,,,,,,1
17,14.631801271438599,1.0367774539594403,0.9345089435577393,0.050011642131294595,32,0.01,1,5,full,"{'batch_size': 32, 'learning_rate': 0.01, 'max_vmap': 1, 'n_layers': 5, 'observable_type': 'full'}",0.0010964912280701754,0.0010976948408342481,0.0021953896816684962,0.0021953896816684962,0.0021953896816684962,0.0017560710227819826,0.0005380534090005714,25,,,,,,,,1
18,16.740588855743407,0.7675990058241505,1.1672163486480713,0.05254313748666609,32,0.01,1,10,single,"{'batch_size': 32, 'learning_rate': 0.01, 'max_vmap': 1, 'n_layers': 10, 'observable_type': 'single'}",0.14035087719298245,0.010976948408342482,0.003293084522502744,0.003293084522502744,0.16136114160263446,0.06385502724979297,0.07140118546703574,13,,,,,,,,1
19,16.81453905105591,0.708377914094816,1.2461973190307618,0.11359738677702426,32,0.01,1,10,half,"{'batch_size': 32, 'learning_rate': 0.01, 'max_vmap': 1, 'n_layers': 10, 'observable_type': 'half'}",0.14035087719298245,0.010976948408342482,0.003293084522502744,0.003293084522502744,0.16136114160263446,0.06385502724979297,0.07140118546703574,13,,,,,,,,1
20,16.747496938705446,0.8198676046142491,1.2209149837493896,0.04517615230791881,32,0.01,1,10,full,"{'batch_size': 32, 'learning_rate': 0.01, 'max_vmap': 1, 'n_layers': 10, 'observable_type': 'full'}",0.14035087719298245,0.010976948408342482,0.003293084522502744,0.003293084522502744,0.16136114160263446,0.06385502724979297,0.07140118546703574,13,,,,,,,,1
21,19.856534147262572,1.6325306881781751,1.4740468978881835,0.10500964790219049,32,0.01,1,15,single,"{'batch_size': 32, 'learning_rate': 0.01, 'max_vmap': 1, 'n_layers': 15, 'observable_type': 'single'}",0.005482456140350877,0.9527991218441273,0.008781558726673985,0.9923161361141603,0.9725576289791438,0.5863873803608912,0.4731262402639424,4,,,,,,,,1
22,20.005161619186403,1.6829507899969132,1.4421180725097655,0.03592638264874988,32,0.01,1,15,half,"{'batch_size': 32, 'learning_rate': 0.01, 'max_vmap': 1, 'n_layers': 15, 'observable_type': 'half'}",0.005482456140350877,0.9527991218441273,0.008781558726673985,0.9923161361141603,0.9725576289791438,0.5863873803608912,0.4731262402639424,4,,,,,,,,1
23,19.95142011642456,1.471008880047713,1.5082266807556153,0.19236497734729674,32,0.01,1,15,full,"{'batch_size': 32, 'learning_rate': 0.01, 'max_vmap': 1, 'n_layers': 15, 'observable_type': 'full'}",0.005482456140350877,0.9527991218441273,0.008781558726673985,0.9923161361141603,0.9725576289791438,0.5863873803608912,0.4731262402639424,4,,,,,,,,1
24,12.738613557815551,0.5622388196337021,0.7135693550109863,0.020443469658615966,32,0.1,1,1,single,"{'batch_size': 32, 'learning_rate': 0.1, 'max_vmap': 1, 'n_layers': 1, 'observable_type': 'single'}",0.0010964912280701754,0.0010976948408342481,0.0021953896816684962,0.0021953896816684962,0.0021953896816684962,0.0017560710227819826,0.0005380534090005714,25,,,,,,,,1
25,12.785255527496338,0.6079867711318078,0.7155987739562988,0.02465468006057094,32,0.1,1,1,half,"{'batch_size': 32, 'learning_rate': 0.1, 'max_vmap': 1, 'n_layers': 1, 'observable_type': 'half'}",0.0010964912280701754,0.0010976948408342481,0.0021953896816684962,0.0021953896816684962,0.0021953896816684962,0.0017560710227819826,0.0005380534090005714,25,,,,,,,,1
26,12.82928638458252,0.6046598999016491,0.7337306022644043,0.013110908193514771,32,0.1,1,1,full,"{'batch_size': 32, 'learning_rate': 0.1, 'max_vmap': 1, 'n_layers': 1, 'observable_type': 'full'}",0.0010964912280701754,0.0010976948408342481,0.0021953896816684962,0.0021953896816684962,0.0021953896816684962,0.0017560710227819826,0.0005380534090005714,25,,,,,,,,1
27,13.989062452316285,0.28519212908661523,1.0124958515167237,0.04282315740067225,32,0.1,1,5,single,"{'batch_size': 32, 'learning_rate': 0.1, 'max_vmap': 1, 'n_layers': 5, 'observable_type': 'single'}",0.0010964912280701754,0.0010976948408342481,0.003293084522502744,0.0021953896816684962,0.003293084522502744,0.0021951489591156815,0.0009820773301900843,22,,,,,,,,1
28,14.175384950637817,0.2244735506658197,1.0660762310028076,0.10832021793773487,32,0.1,1,5,half,"{'batch_size': 32, 'learning_rate': 0.1, 'max_vmap': 1, 'n_layers': 5, 'observable_type': 'half'}",0.0010964912280701754,0.0010976948408342481,0.003293084522502744,0.0021953896816684962,0.003293084522502744,0.0021951489591156815,0.0009820773301900843,22,,,,,,,,1
29,14.590152692794799,0.43787582505607636,1.0044958114624023,0.04108071083703019,32,0.1,1,5,full,"{'batch_size': 32, 'learning_rate': 0.1, 'max_vmap': 1, 'n_layers': 5, 'observable_type': 'full'}",0.0010964912280701754,0.0010976948408342481,0.003293084522502744,0.0021953896816684962,0.003293084522502744,0.0021951489591156815,0.0009820773301900843,22,,,,,,,,1
30,17.779066133499146,0.7965537030236873,1.3896689891815186,0.09858659203654818,32,0.1,1,10,single,"{'batch_size': 32, 'learning_rate': 0.1, 'max_vmap': 1, 'n_layers': 10, 'observable_type': 'single'}",0.9989035087719298,0.995609220636663,0.9989023051591658,0.025246981339187707,0.0021953896816684962,0.604171481117723,0.48215725487201616,1,,,,,,,,1
31,16.98713798522949,0.9994147432359282,1.3490225315093993,0.1945356000800953,32,0.1,1,10,half,"{'batch_size': 32, 'learning_rate': 0.1, 'max_vmap': 1, 'n_layers': 10, 'observable_type': 'half'}",0.9989035087719298,0.995609220636663,0.9989023051591658,0.025246981339187707,0.0021953896816684962,0.604171481117723,0.48215725487201616,1,,,,,,,,1
32,17.63639669418335,0.4637386292975482,1.3966075420379638,0.1314114743599687,32,0.1,1,10,full,"{'batch_size': 32, 'learning_rate': 0.1, 'max_vmap': 1, 'n_layers': 10, 'observable_type': 'full'}",0.9989035087719298,0.995609220636663,0.9989023051591658,0.025246981339187707,0.0021953896816684962,0.604171481117723,0.48215725487201616,1,,,,,,,,1
33,21.42336301803589,2.0611406469314417,1.4324921131134034,0.13336987984731405,32,0.1,1,15,single,"{'batch_size': 32, 'learning_rate': 0.1, 'max_vmap': 1, 'n_layers': 15, 'observable_type': 'single'}",0.831140350877193,0.07574094401756312,0.9495060373216246,0.0021953896816684962,0.9967069154774972,0.5710579274751093,0.4384031023619324,7,,,,,,,,1
34,19.60577325820923,1.7511244061392248,1.17795672416687,0.2132587910381112,32,0.1,1,15,half,"{'batch_size': 32, 'learning_rate': 0.1, 'max_vmap': 1, 'n_layers': 15, 'observable_type': 'half'}",0.831140350877193,0.07574094401756312,0.9495060373216246,0.0021953896816684962,0.9967069154774972,0.5710579274751093,0.4384031023619324,7,,,,,,,,1
35,14.91370358467102,1.6678048160374623,0.7961370468139648,0.04394683089236687,32,0.1,1,15,full,"{'batch_size': 32, 'learning_rate': 0.1, 'max_vmap': 1, 'n_layers': 15, 'observable_type': 'full'}",0.831140350877193,0.07574094401756312,0.9495060373216246,0.0021953896816684962,0.9967069154774972,0.5710579274751093,0.4384031023619324,7,,,,,,,,1
