,mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_colsample_bytree,param_learning_rate,param_max_depth,param_n_estimators,param_subsample,params,split0_test_accuracy,split1_test_accuracy,split2_test_accuracy,split3_test_accuracy,split4_test_accuracy,mean_test_accuracy,std_test_accuracy,rank_test_accuracy,split0_test_roc_auc,split1_test_roc_auc,split2_test_roc_auc,split3_test_roc_auc,split4_test_roc_auc,mean_test_roc_auc,std_test_roc_auc,rank_test_roc_auc
0,0.037765216827392575,0.0019954741274507385,0.004335212707519531,0.0022026697637462828,0.7,0.01,3,150,0.7,"{'colsample_bytree': 0.7, 'learning_rate': 0.01, 'max_depth': 3, 'n_estimators': 150, 'subsample': 0.7}",0.5833333333333334,0.5833333333333334,0.4583333333333333,0.5416666666666666,0.375,0.5083333333333333,0.08079466429027217,1,,,,,,,,1
1,0.0432344913482666,0.005009416927925796,0.004017019271850586,0.0037615034528977157,0.7,0.01,3,150,0.8,"{'colsample_bytree': 0.7, 'learning_rate': 0.01, 'max_depth': 3, 'n_estimators': 150, 'subsample': 0.8}",0.5416666666666666,0.5,0.4583333333333333,0.5,0.3333333333333333,0.4666666666666666,0.07168604389202189,88,,,,,,,,1
2,0.04174995422363281,0.0059896591153479235,0.002849721908569336,0.002513179195034539,0.7,0.01,3,150,0.9,"{'colsample_bytree': 0.7, 'learning_rate': 0.01, 'max_depth': 3, 'n_estimators': 150, 'subsample': 0.9}",0.5416666666666666,0.5,0.4583333333333333,0.5,0.2916666666666667,0.4583333333333333,0.08740073734751262,102,,,,,,,,1
3,0.07306747436523438,0.004991411786456229,0.002611112594604492,0.002255313107602116,0.7,0.01,3,300,0.7,"{'colsample_bytree': 0.7, 'learning_rate': 0.01, 'max_depth': 3, 'n_estimators': 300, 'subsample': 0.7}",0.5833333333333334,0.5833333333333334,0.4583333333333333,0.5416666666666666,0.3333333333333333,0.5,0.09501461875826152,2,,,,,,,,1
4,0.07490100860595703,0.0033939958584876836,0.002514219284057617,0.0038950487022868015,0.7,0.01,3,300,0.8,"{'colsample_bytree': 0.7, 'learning_rate': 0.01, 'max_depth': 3, 'n_estimators': 300, 'subsample': 0.8}",0.5416666666666666,0.5833333333333334,0.4583333333333333,0.5416666666666666,0.3333333333333333,0.4916666666666667,0.08897565210026094,15,,,,,,,,1
5,0.07870626449584961,0.003704959977442251,0.0017139434814453125,0.0018974009888517308,0.7,0.01,3,300,0.9,"{'colsample_bytree': 0.7, 'learning_rate': 0.01, 'max_depth': 3, 'n_estimators': 300, 'subsample': 0.9}",0.5416666666666666,0.5,0.4583333333333333,0.5,0.2916666666666667,0.4583333333333333,0.08740073734751262,102,,,,,,,,1
6,0.04207944869995117,0.0035109004325556683,0.0020038127899169923,0.0024541594481026405,0.7,0.01,5,150,0.7,"{'colsample_bytree': 0.7, 'learning_rate': 0.01, 'max_depth': 5, 'n_estimators': 150, 'subsample': 0.7}",0.5833333333333334,0.5833333333333334,0.4583333333333333,0.5,0.375,0.5,0.0790569415042095,2,,,,,,,,1
7,0.04670267105102539,0.004980568156279537,0.0012119770050048827,0.0019443469747273353,0.7,0.01,5,150,0.8,"{'colsample_bytree': 0.7, 'learning_rate': 0.01, 'max_depth': 5, 'n_estimators': 150, 'subsample': 0.8}",0.5416666666666666,0.5,0.4583333333333333,0.5416666666666666,0.3333333333333333,0.475,0.07728015412913085,52,,,,,,,,1
8,0.04662256240844727,0.002878760320010824,0.00433039665222168,0.002238549176715676,0.7,0.01,5,150,0.9,"{'colsample_bytree': 0.7, 'learning_rate': 0.01, 'max_depth': 5, 'n_estimators': 150, 'subsample': 0.9}",0.5416666666666666,0.5416666666666666,0.4583333333333333,0.5416666666666666,0.2916666666666667,0.4749999999999999,0.09718253158075499,77,,,,,,,,1
9,0.07897415161132812,0.00937503651456471,0.002513694763183594,0.0024413921376282392,0.7,0.01,5,300,0.7,"{'colsample_bytree': 0.7, 'learning_rate': 0.01, 'max_depth': 5, 'n_estimators': 300, 'subsample': 0.7}",0.5833333333333334,0.5833333333333334,0.4583333333333333,0.5,0.375,0.5,0.0790569415042095,2,,,,,,,,1
10,0.08552713394165039,0.0068344960970809455,0.003513669967651367,0.000779382488891559,0.7,0.01,5,300,0.8,"{'colsample_bytree': 0.7, 'learning_rate': 0.01, 'max_depth': 5, 'n_estimators': 300, 'subsample': 0.8}",0.5416666666666666,0.5833333333333334,0.4583333333333333,0.5416666666666666,0.3333333333333333,0.4916666666666667,0.08897565210026094,15,,,,,,,,1
11,0.0927250862121582,0.006172587734686756,0.002213001251220703,0.002328774338246245,0.7,0.01,5,300,0.9,"{'colsample_bytree': 0.7, 'learning_rate': 0.01, 'max_depth': 5, 'n_estimators': 300, 'subsample': 0.9}",0.5416666666666666,0.5416666666666666,0.4583333333333333,0.5416666666666666,0.2916666666666667,0.4749999999999999,0.09718253158075499,77,,,,,,,,1
12,0.03953227996826172,0.00048537037674022777,0.0020061492919921874,0.0024570284598329755,0.7,0.01,7,150,0.7,"{'colsample_bytree': 0.7, 'learning_rate': 0.01, 'max_depth': 7, 'n_estimators': 150, 'subsample': 0.7}",0.5833333333333334,0.5833333333333334,0.4583333333333333,0.5,0.375,0.5,0.0790569415042095,2,,,,,,,,1
