,mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_colsample_bytree,param_learning_rate,param_max_depth,param_n_estimators,param_subsample,params,split0_test_accuracy,split1_test_accuracy,split2_test_accuracy,split3_test_accuracy,split4_test_accuracy,mean_test_accuracy,std_test_accuracy,rank_test_accuracy,split0_test_roc_auc,split1_test_roc_auc,split2_test_roc_auc,split3_test_roc_auc,split4_test_roc_auc,mean_test_roc_auc,std_test_roc_auc,rank_test_roc_auc
0,0.030814456939697265,0.0009725465917051101,0.0009014606475830078,0.0018029212951660156,0.7,0.01,3,150,0.7,"{'colsample_bytree': 0.7, 'learning_rate': 0.01, 'max_depth': 3, 'n_estimators': 150, 'subsample': 0.7}",0.4166666666666667,0.4583333333333333,0.375,0.4166666666666667,0.4166666666666667,0.4166666666666667,0.02635231383473649,30,,,,,,,,1
1,0.032455968856811526,0.003831728723531739,0.0038255691528320313,0.0019503200809737867,0.7,0.01,3,150,0.8,"{'colsample_bytree': 0.7, 'learning_rate': 0.01, 'max_depth': 3, 'n_estimators': 150, 'subsample': 0.8}",0.4166666666666667,0.4583333333333333,0.375,0.4166666666666667,0.4166666666666667,0.4166666666666667,0.02635231383473649,30,,,,,,,,1
2,0.028877878189086915,0.005419995878980707,0.005652952194213867,0.004273152889796246,0.7,0.01,3,150,0.9,"{'colsample_bytree': 0.7, 'learning_rate': 0.01, 'max_depth': 3, 'n_estimators': 150, 'subsample': 0.9}",0.4166666666666667,0.4583333333333333,0.375,0.4166666666666667,0.4583333333333333,0.425,0.03118047822311617,2,,,,,,,,1
3,0.05200152397155762,0.0025540759377604195,0.001811075210571289,0.002242165239248576,0.7,0.01,3,300,0.7,"{'colsample_bytree': 0.7, 'learning_rate': 0.01, 'max_depth': 3, 'n_estimators': 300, 'subsample': 0.7}",0.4166666666666667,0.4166666666666667,0.375,0.4166666666666667,0.4166666666666667,0.4083333333333334,0.016666666666666673,82,,,,,,,,1
4,0.051840353012084964,0.006837388410457332,0.004905223846435547,0.004107452759084254,0.7,0.01,3,300,0.8,"{'colsample_bytree': 0.7, 'learning_rate': 0.01, 'max_depth': 3, 'n_estimators': 300, 'subsample': 0.8}",0.4166666666666667,0.4166666666666667,0.375,0.4166666666666667,0.4166666666666667,0.4083333333333334,0.016666666666666673,82,,,,,,,,1
5,0.05754919052124023,0.0023083374208076077,0.005826091766357422,0.0016086003584653314,0.7,0.01,3,300,0.9,"{'colsample_bytree': 0.7, 'learning_rate': 0.01, 'max_depth': 3, 'n_estimators': 300, 'subsample': 0.9}",0.4166666666666667,0.4583333333333333,0.375,0.4166666666666667,0.4166666666666667,0.4166666666666667,0.02635231383473649,30,,,,,,,,1
6,0.030990743637084962,0.0009940931156072023,0.003216075897216797,0.0018452779520103458,0.7,0.01,5,150,0.7,"{'colsample_bytree': 0.7, 'learning_rate': 0.01, 'max_depth': 5, 'n_estimators': 150, 'subsample': 0.7}",0.4166666666666667,0.4583333333333333,0.375,0.4166666666666667,0.4166666666666667,0.4166666666666667,0.02635231383473649,30,,,,,,,,1
7,0.030324411392211915,0.0009261623037970739,0.00200800895690918,0.0024593066331737674,0.7,0.01,5,150,0.8,"{'colsample_bytree': 0.7, 'learning_rate': 0.01, 'max_depth': 5, 'n_estimators': 150, 'subsample': 0.8}",0.4166666666666667,0.4583333333333333,0.375,0.4166666666666667,0.4166666666666667,0.4166666666666667,0.02635231383473649,30,,,,,,,,1
8,0.03416600227355957,0.002424112104784961,0.0022167682647705076,0.001177887443233205,0.7,0.01,5,150,0.9,"{'colsample_bytree': 0.7, 'learning_rate': 0.01, 'max_depth': 5, 'n_estimators': 150, 'subsample': 0.9}",0.4166666666666667,0.4583333333333333,0.375,0.4166666666666667,0.4583333333333333,0.425,0.03118047822311617,2,,,,,,,,1
9,0.05106515884399414,0.004509275776848659,0.0017092227935791016,0.0020996226495535245,0.7,0.01,5,300,0.7,"{'colsample_bytree': 0.7, 'learning_rate': 0.01, 'max_depth': 5, 'n_estimators': 300, 'subsample': 0.7}",0.4166666666666667,0.4166666666666667,0.375,0.4166666666666667,0.4166666666666667,0.4083333333333334,0.016666666666666673,82,,,,,,,,1
10,0.053099966049194335,0.0035679018861652116,0.003723001480102539,0.00329729700659163,0.7,0.01,5,300,0.8,"{'colsample_bytree': 0.7, 'learning_rate': 0.01, 'max_depth': 5, 'n_estimators': 300, 'subsample': 0.8}",0.4166666666666667,0.4583333333333333,0.375,0.4166666666666667,0.4166666666666667,0.4166666666666667,0.02635231383473649,30,,,,,,,,1
11,0.05670938491821289,0.003927534273119189,0.003008604049682617,0.0024565178509787402,0.7,0.01,5,300,0.9,"{'colsample_bytree': 0.7, 'learning_rate': 0.01, 'max_depth': 5, 'n_estimators': 300, 'subsample': 0.9}",0.4166666666666667,0.4583333333333333,0.375,0.4166666666666667,0.4166666666666667,0.4166666666666667,0.02635231383473649,30,,,,,,,,1
12,0.032097482681274415,0.004017109016227964,0.002008962631225586,0.0024604671888253287,0.7,0.01,7,150,0.7,"{'colsample_bytree': 0.7, 'learning_rate': 0.01, 'max_depth': 7, 'n_estimators': 150, 'subsample': 0.7}",0.4166666666666667,0.4583333333333333,0.375,0.4166666666666667,0.4166666666666667,0.4166666666666667,0.02635231383473649,30,,,,,,,,1
