,mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_activation,param_alpha,param_batch_size,param_hidden_layer_sizes,param_learning_rate,param_max_steps,params,split0_test_accuracy,split1_test_accuracy,split2_test_accuracy,split3_test_accuracy,split4_test_accuracy,mean_test_accuracy,std_test_accuracy,rank_test_accuracy,split0_test_roc_auc,split1_test_roc_auc,split2_test_roc_auc,split3_test_roc_auc,split4_test_roc_auc,mean_test_roc_auc,std_test_roc_auc,rank_test_roc_auc
0,48.111574745178224,3.278545502994892,1.6392878532409667,0.8503221870019119,relu,0.01,32,"(100,)",0.001,1000,"{'activation': 'relu', 'alpha': 0.01, 'batch_size': 32, 'hidden_layer_sizes': (100,), 'learning_rate': 0.001, 'max_steps': 1000}",0.9986394259255196,0.9995391603941276,0.9991441550176655,0.999188044503939,0.9992758234764862,0.9991573218635477,0.00029297670378157677,37,,,,,,,,1
1,49.030131101608276,6.867080186243252,1.3931635856628417,0.735540205790524,relu,0.01,32,"(100,)",0.001,2000,"{'activation': 'relu', 'alpha': 0.01, 'batch_size': 32, 'hidden_layer_sizes': (100,), 'learning_rate': 0.001, 'max_steps': 2000}",0.9986394259255196,0.9995391603941276,0.9984858127235621,0.999188044503939,0.9992758234764862,0.9990256534047269,0.00039830766721370836,45,,,,,,,,1
2,27.532406616210938,5.151377332101962,0.5583779811859131,0.5650547682855063,relu,0.01,32,"(100,)",0.01,1000,"{'activation': 'relu', 'alpha': 0.01, 'batch_size': 32, 'hidden_layer_sizes': (100,), 'learning_rate': 0.01, 'max_steps': 1000}",0.9982663652921943,0.9994733261647173,0.9993636024490333,0.9993636024490333,0.9993636024490333,0.9991660997608024,0.00045186991775053603,33,,,,,,,,1
3,25.38427891731262,5.921350655217006,0.1038808822631836,0.010818697405959381,relu,0.01,32,"(100,)",0.01,2000,"{'activation': 'relu', 'alpha': 0.01, 'batch_size': 32, 'hidden_layer_sizes': (100,), 'learning_rate': 0.01, 'max_steps': 2000}",0.9982663652921943,0.9994733261647173,0.9993636024490333,0.9993636024490333,0.9993636024490333,0.9991660997608024,0.00045186991775053603,33,,,,,,,,1
4,23.786198091506957,5.071242815919075,0.09623203277587891,0.01568042256370215,relu,0.01,32,"(100,)",0.1,1000,"{'activation': 'relu', 'alpha': 0.01, 'batch_size': 32, 'hidden_layer_sizes': (100,), 'learning_rate': 0.1, 'max_steps': 1000}",0.9981566415765103,0.9993197129627598,0.9988588733568874,0.9993197129627598,0.9987272048980667,0.9988764291513968,0.00043212759955753457,55,,,,,,,,1
5,23.178565311431885,4.965986874327943,0.10555796623229981,0.01573216627792942,relu,0.01,32,"(100,)",0.1,2000,"{'activation': 'relu', 'alpha': 0.01, 'batch_size': 32, 'hidden_layer_sizes': (100,), 'learning_rate': 0.1, 'max_steps': 2000}",0.9981566415765103,0.9993197129627598,0.9988588733568874,0.9993197129627598,0.9987272048980667,0.9988764291513968,0.00043212759955753457,55,,,,,,,,1
6,37.661489963531494,4.465352166974106,0.6398613452911377,0.17476280100837663,relu,0.01,32,"(50, 50)",0.001,1000,"{'activation': 'relu', 'alpha': 0.01, 'batch_size': 32, 'hidden_layer_sizes': (50, 50), 'learning_rate': 0.001, 'max_steps': 1000}",0.9987272048980667,0.9994294366784436,0.999188044503939,0.9993416577058966,0.9992538787333495,0.999188044503939,0.00024436631757686247,29,,,,,,,,1
7,37.50891399383545,4.6733512131124355,0.7899416923522949,0.05222001362328137,relu,0.01,32,"(50, 50)",0.001,2000,"{'activation': 'relu', 'alpha': 0.01, 'batch_size': 32, 'hidden_layer_sizes': (50, 50), 'learning_rate': 0.001, 'max_steps': 2000}",0.9987272048980667,0.9994294366784436,0.999188044503939,0.9993416577058966,0.9992538787333495,0.999188044503939,0.00024436631757686247,29,,,,,,,,1
8,34.67509903907776,9.345888329918715,0.31353445053100587,0.27906584210693025,relu,0.01,32,"(50, 50)",0.01,1000,"{'activation': 'relu', 'alpha': 0.01, 'batch_size': 32, 'hidden_layer_sizes': (50, 50), 'learning_rate': 0.01, 'max_steps': 1000}",0.9989466523294345,0.9994733261647173,0.999188044503939,0.9993855471921701,0.9993636024490333,0.9992714345278587,0.00018693005717964898,25,,,,,,,,1
9,31.868464326858522,9.657725961199622,0.1058164119720459,0.011937832328914183,relu,0.01,32,"(50, 50)",0.01,2000,"{'activation': 'relu', 'alpha': 0.01, 'batch_size': 32, 'hidden_layer_sizes': (50, 50), 'learning_rate': 0.01, 'max_steps': 2000}",0.9989466523294345,0.9994733261647173,0.999188044503939,0.9993855471921701,0.9993636024490333,0.9992714345278587,0.00018693005717964898,25,,,,,,,,1
10,30.98778419494629,9.524788429473604,0.10687551498413086,0.00765667046630627,relu,0.01,32,"(50, 50)",0.1,1000,"{'activation': 'relu', 'alpha': 0.01, 'batch_size': 32, 'hidden_layer_sizes': (50, 50), 'learning_rate': 0.1, 'max_steps': 1000}",0.9981566415765103,0.9988369286137506,0.9980469178608264,0.9983541442647413,0.9981785863196472,0.9983146437270951,0.00027910400659370195,61,,,,,,,,1
11,34.51110439300537,18.382500811465622,0.09274616241455078,0.003248463912736022,relu,0.01,32,"(50, 50)",0.1,2000,"{'activation': 'relu', 'alpha': 0.01, 'batch_size': 32, 'hidden_layer_sizes': (50, 50), 'learning_rate': 0.1, 'max_steps': 2000}",0.9981566415765103,0.9988369286137506,0.9980469178608264,0.9983541442647413,0.9981785863196472,0.9983146437270951,0.00027910400659370195,61,,,,,,,,1
