,mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_colsample_bytree,param_learning_rate,param_max_depth,param_n_estimators,param_subsample,params,split0_test_accuracy,split1_test_accuracy,split2_test_accuracy,split3_test_accuracy,split4_test_accuracy,mean_test_accuracy,std_test_accuracy,rank_test_accuracy,split0_test_roc_auc,split1_test_roc_auc,split2_test_roc_auc,split3_test_roc_auc,split4_test_roc_auc,mean_test_roc_auc,std_test_roc_auc,rank_test_roc_auc
0,0.03031811714172363,0.0026716628435626407,0.004728555679321289,0.002725610998294896,0.7,0.01,3,150,0.7,"{'colsample_bytree': 0.7, 'learning_rate': 0.01, 'max_depth': 3, 'n_estimators': 150, 'subsample': 0.7}",0.20833333333333334,0.3333333333333333,0.2916666666666667,0.20833333333333334,0.4166666666666667,0.29166666666666663,0.07905694150420949,99,,,,,,,,1
1,0.03316330909729004,0.0031307182162958525,0.005489253997802734,0.003969595689634432,0.7,0.01,3,150,0.8,"{'colsample_bytree': 0.7, 'learning_rate': 0.01, 'max_depth': 3, 'n_estimators': 150, 'subsample': 0.8}",0.20833333333333334,0.3333333333333333,0.2916666666666667,0.20833333333333334,0.4166666666666667,0.29166666666666663,0.07905694150420949,99,,,,,,,,1
2,0.0327695369720459,0.004140402211586489,0.002457141876220703,0.002657995535872758,0.7,0.01,3,150,0.9,"{'colsample_bytree': 0.7, 'learning_rate': 0.01, 'max_depth': 3, 'n_estimators': 150, 'subsample': 0.9}",0.20833333333333334,0.4166666666666667,0.2916666666666667,0.20833333333333334,0.4166666666666667,0.30833333333333335,0.09354143466934854,49,,,,,,,,1
3,0.06013197898864746,0.005994422101281784,0.003383445739746094,0.0019944033070104544,0.7,0.01,3,300,0.7,"{'colsample_bytree': 0.7, 'learning_rate': 0.01, 'max_depth': 3, 'n_estimators': 300, 'subsample': 0.7}",0.20833333333333334,0.375,0.2916666666666667,0.20833333333333334,0.375,0.29166666666666663,0.07453559924999298,99,,,,,,,,1
4,0.05424318313598633,0.004840785651091325,0.005678319931030273,0.003751473931447699,0.7,0.01,3,300,0.8,"{'colsample_bytree': 0.7, 'learning_rate': 0.01, 'max_depth': 3, 'n_estimators': 300, 'subsample': 0.8}",0.20833333333333334,0.375,0.2916666666666667,0.25,0.4166666666666667,0.30833333333333335,0.07728015412913088,49,,,,,,,,1
5,0.06296472549438477,0.005171925915202366,0.0048275947570800785,0.0016022803108758543,0.7,0.01,3,300,0.9,"{'colsample_bytree': 0.7, 'learning_rate': 0.01, 'max_depth': 3, 'n_estimators': 300, 'subsample': 0.9}",0.20833333333333334,0.4583333333333333,0.2916666666666667,0.25,0.375,0.31666666666666665,0.08975274678557507,48,,,,,,,,1
6,0.03722515106201172,0.00665803550439944,0.0025987625122070312,0.002154506941085536,0.7,0.01,5,150,0.7,"{'colsample_bytree': 0.7, 'learning_rate': 0.01, 'max_depth': 5, 'n_estimators': 150, 'subsample': 0.7}",0.20833333333333334,0.4166666666666667,0.2916666666666667,0.16666666666666666,0.4166666666666667,0.30000000000000004,0.10341394704992381,79,,,,,,,,1
7,0.03512873649597168,0.0032187839007238456,0.004113960266113281,0.002734791148119239,0.7,0.01,5,150,0.8,"{'colsample_bytree': 0.7, 'learning_rate': 0.01, 'max_depth': 5, 'n_estimators': 150, 'subsample': 0.8}",0.20833333333333334,0.375,0.2916666666666667,0.25,0.4166666666666667,0.30833333333333335,0.07728015412913088,49,,,,,,,,1
8,0.04043598175048828,0.004399283944227499,0.003928995132446289,0.002837370491918623,0.7,0.01,5,150,0.9,"{'colsample_bytree': 0.7, 'learning_rate': 0.01, 'max_depth': 5, 'n_estimators': 150, 'subsample': 0.9}",0.20833333333333334,0.375,0.2916666666666667,0.25,0.375,0.3,0.06666666666666667,83,,,,,,,,1
9,0.0632411003112793,0.006218043090870341,0.0037023067474365235,0.0020314868373291018,0.7,0.01,5,300,0.7,"{'colsample_bytree': 0.7, 'learning_rate': 0.01, 'max_depth': 5, 'n_estimators': 300, 'subsample': 0.7}",0.25,0.4166666666666667,0.2916666666666667,0.20833333333333334,0.375,0.30833333333333335,0.07728015412913086,49,,,,,,,,1
10,0.06730384826660156,0.004266261759717801,0.002794170379638672,0.0024525527946047004,0.7,0.01,5,300,0.8,"{'colsample_bytree': 0.7, 'learning_rate': 0.01, 'max_depth': 5, 'n_estimators': 300, 'subsample': 0.8}",0.25,0.4166666666666667,0.2916666666666667,0.25,0.4166666666666667,0.32500000000000007,0.07637626158259735,6,,,,,,,,1
