,mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_batch_size,param_learning_rate,params,split0_test_accuracy,split1_test_accuracy,split2_test_accuracy,split3_test_accuracy,split4_test_accuracy,mean_test_accuracy,std_test_accuracy,rank_test_accuracy,split0_test_roc_auc,split1_test_roc_auc,split2_test_roc_auc,split3_test_roc_auc,split4_test_roc_auc,mean_test_roc_auc,std_test_roc_auc,rank_test_roc_auc
0,0.33771910667419436,0.02546735119834934,0.0,0.0,8,0.001,"{'batch_size': 8, 'learning_rate': 0.001}",,,,,,,,9,,,,,,,,1
1,0.35046024322509767,0.01591291227714419,0.0,0.0,8,0.01,"{'batch_size': 8, 'learning_rate': 0.01}",,,,,,,,9,,,,,,,,1
2,0.1490689754486084,0.18300742031097145,0.0,0.0,8,0.1,"{'batch_size': 8, 'learning_rate': 0.1}",,,,,,,,9,,,,,,,,1
3,0.001200389862060547,0.0004005671789174682,0.0,0.0,8,1.0,"{'batch_size': 8, 'learning_rate': 1.0}",,,,,,,,9,,,,,,,,1
4,0.0012000083923339843,0.0003998046093642577,0.0,0.0,16,0.001,"{'batch_size': 16, 'learning_rate': 0.001}",,,,,,,,9,,,,,,,,1
5,0.0018002510070800782,0.0003999233672256966,0.0,0.0,16,0.01,"{'batch_size': 16, 'learning_rate': 0.01}",,,,,,,,9,,,,,,,,1
6,0.0013997554779052734,0.0004893970964322726,0.0,0.0,16,0.1,"{'batch_size': 16, 'learning_rate': 0.1}",,,,,,,,9,,,,,,,,1
7,0.0013997554779052734,0.0004897853244476733,0.0,0.0,16,1.0,"{'batch_size': 16, 'learning_rate': 1.0}",,,,,,,,9,,,,,,,,1
8,3.1525229930877687,0.164576709391433,0.1862419605255127,0.023572494081793356,32,0.001,"{'batch_size': 32, 'learning_rate': 0.001}",0.5416666666666666,0.5416666666666666,0.5,0.6666666666666666,0.625,0.575,0.06123724356957945,5,,,,,,,,1
9,2.615479040145874,0.299568657406308,0.22203474044799804,0.06715983226973318,32,0.01,"{'batch_size': 32, 'learning_rate': 0.01}",0.625,0.5833333333333334,0.5,0.625,0.625,0.5916666666666667,0.04859126579037751,3,,,,,,,,1
10,1.834136152267456,0.7463117046908679,0.08132777214050294,0.10028905986253764,32,0.1,"{'batch_size': 32, 'learning_rate': 0.1}",0.6666666666666666,0.5416666666666666,0.5,0.625,0.5,0.5666666666666667,0.067700320038633,6,,,,,,,,1
11,1.3910279750823975,0.25002657055308386,0.0020011425018310546,4.672030911985737e-07,32,1.0,"{'batch_size': 32, 'learning_rate': 1.0}",0.5833333333333334,0.375,0.4583333333333333,0.75,0.5833333333333334,0.55,0.12747548783981963,7,,,,,,,,1
12,3.319554662704468,0.2635832288492172,0.00285487174987793,0.0012649192179138152,64,0.001,"{'batch_size': 64, 'learning_rate': 0.001}",0.5416666666666666,0.5416666666666666,0.5833333333333334,0.6666666666666666,0.625,0.5916666666666666,0.04859126579037751,4,,,,,,,,1
13,2.4885706424713137,0.1000454541770686,0.0019713878631591798,0.00017982303716003822,64,0.01,"{'batch_size': 64, 'learning_rate': 0.01}",0.6666666666666666,0.5416666666666666,0.5416666666666666,0.75,0.5833333333333334,0.6166666666666667,0.08079466429027217,1,,,,,,,,1
14,2.0230146408081056,0.6537583694836563,0.002199888229370117,0.0007482010200831414,64,0.1,"{'batch_size': 64, 'learning_rate': 0.1}",0.5833333333333334,0.5416666666666666,0.5,0.75,0.625,0.6,0.08579691784155834,2,,,,,,,,1
15,1.4289579391479492,0.2983520783645458,0.001000690460205078,1.3687801451117825e-06,64,1.0,"{'batch_size': 64, 'learning_rate': 1.0}",0.6666666666666666,0.5416666666666666,0.5416666666666666,0.25,0.5,0.5,0.13693063937629152,8,,,,,,,,1
