,mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_colsample_bytree,param_learning_rate,param_max_depth,param_n_estimators,param_subsample,params,split0_test_accuracy,split1_test_accuracy,split2_test_accuracy,split3_test_accuracy,split4_test_accuracy,mean_test_accuracy,std_test_accuracy,rank_test_accuracy,split0_test_roc_auc,split1_test_roc_auc,split2_test_roc_auc,split3_test_roc_auc,split4_test_roc_auc,mean_test_roc_auc,std_test_roc_auc,rank_test_roc_auc
0,0.02263650894165039,0.0006113123893319356,0.004702520370483398,0.0006040237164166291,0.7,0.01,3,150,0.7,"{'colsample_bytree': 0.7, 'learning_rate': 0.01, 'max_depth': 3, 'n_estimators': 150, 'subsample': 0.7}",0.375,0.2916666666666667,0.4166666666666667,0.2916666666666667,0.3333333333333333,0.3416666666666667,0.0485912657903775,70,,,,,,,,1
1,0.025199460983276366,0.0031884802200997328,0.004599809646606445,0.0004901744742158307,0.7,0.01,3,150,0.8,"{'colsample_bytree': 0.7, 'learning_rate': 0.01, 'max_depth': 3, 'n_estimators': 150, 'subsample': 0.8}",0.3333333333333333,0.2916666666666667,0.3333333333333333,0.25,0.3333333333333333,0.3083333333333333,0.033333333333333326,103,,,,,,,,1
2,0.021703195571899415,0.0017757634943645147,0.0036002635955810548,0.0013567334682664679,0.7,0.01,3,150,0.9,"{'colsample_bytree': 0.7, 'learning_rate': 0.01, 'max_depth': 3, 'n_estimators': 150, 'subsample': 0.9}",0.3333333333333333,0.2916666666666667,0.3333333333333333,0.25,0.3333333333333333,0.3083333333333333,0.033333333333333326,103,,,,,,,,1
3,0.04131169319152832,0.00092897279320451,0.003002452850341797,3.3289927817739605e-06,0.7,0.01,3,300,0.7,"{'colsample_bytree': 0.7, 'learning_rate': 0.01, 'max_depth': 3, 'n_estimators': 300, 'subsample': 0.7}",0.3333333333333333,0.3333333333333333,0.3333333333333333,0.2916666666666667,0.375,0.33333333333333337,0.02635231383473649,88,,,,,,,,1
4,0.03720073699951172,0.002398765461983801,0.0028020381927490235,0.0004013429219657644,0.7,0.01,3,300,0.8,"{'colsample_bytree': 0.7, 'learning_rate': 0.01, 'max_depth': 3, 'n_estimators': 300, 'subsample': 0.8}",0.3333333333333333,0.3333333333333333,0.3333333333333333,0.2916666666666667,0.3333333333333333,0.325,0.016666666666666653,91,,,,,,,,1
5,0.038115501403808594,0.0033659815703619843,0.0028007984161376952,0.0003998781996103125,0.7,0.01,3,300,0.9,"{'colsample_bytree': 0.7, 'learning_rate': 0.01, 'max_depth': 3, 'n_estimators': 300, 'subsample': 0.9}",0.3333333333333333,0.2916666666666667,0.3333333333333333,0.2916666666666667,0.375,0.325,0.03118047822311617,91,,,,,,,,1
6,0.023502922058105467,0.002001392975360713,0.0023995399475097655,0.0004896101758017405,0.7,0.01,5,150,0.7,"{'colsample_bytree': 0.7, 'learning_rate': 0.01, 'max_depth': 5, 'n_estimators': 150, 'subsample': 0.7}",0.3333333333333333,0.3333333333333333,0.3333333333333333,0.25,0.4583333333333333,0.3416666666666667,0.06666666666666667,70,,,,,,,,1
7,0.023598670959472656,0.0007995382886665874,0.003001546859741211,0.000630605100794389,0.7,0.01,5,150,0.8,"{'colsample_bytree': 0.7, 'learning_rate': 0.01, 'max_depth': 5, 'n_estimators': 150, 'subsample': 0.8}",0.3333333333333333,0.3333333333333333,0.3333333333333333,0.25,0.3333333333333333,0.31666666666666665,0.033333333333333326,100,,,,,,,,1
8,0.022508001327514647,0.0011800968415981337,0.002529478073120117,0.0006141185112571134,0.7,0.01,5,150,0.9,"{'colsample_bytree': 0.7, 'learning_rate': 0.01, 'max_depth': 5, 'n_estimators': 150, 'subsample': 0.9}",0.3333333333333333,0.3333333333333333,0.3333333333333333,0.2916666666666667,0.3333333333333333,0.325,0.016666666666666653,91,,,,,,,,1
9,0.04342451095581055,0.005102027146285084,0.003000640869140625,9.122431979040619e-07,0.7,0.01,5,300,0.7,"{'colsample_bytree': 0.7, 'learning_rate': 0.01, 'max_depth': 5, 'n_estimators': 300, 'subsample': 0.7}",0.2916666666666667,0.3333333333333333,0.3333333333333333,0.2916666666666667,0.5,0.35,0.07728015412913086,55,,,,,,,,1
